,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
251200,155268.0,2.1112875877443797,-0.038666444050184,-1.34551320117683,0.25011242482489,0.22973174786952202,-0.808633302084011,0.19796743876415301,-0.31421813823439504,0.526358396639338,0.0621826665562278,-1.28877051099674,0.43020782520438594,0.598088656078289,0.151768857779229,0.0452255468953518,0.0769630842319921,-0.562893782890235,-0.694847434197603,0.4037956874940779,-0.17556497026013698,-0.32995756069070503,-0.7925270261218521,0.249837372095071,-0.6434276668640779,-0.192182096837105,0.237405908964791,-0.0689379297020629,-0.0660589340868865,1.79,0
189628,128491.0,-0.566375199754501,0.374386249031349,1.84974527155641,-1.07330368338513,0.15499214756474403,-0.21594560424941397,0.820767033333157,-0.0584351637940783,0.245301340225293,-0.847629054703323,0.8349177598654192,0.773695263685224,-0.18923569136046897,-0.158391803783727,-0.6971435839654151,0.40400851939717,-1.0862484512439001,0.271020380729137,-0.5255892025621021,-0.0182595532395163,-0.0725291860185463,-0.125085671933345,-0.00261789949838538,-0.0363584191196189,-0.36497364228571993,-0.7675927653430942,-0.038141199952108004,-0.0780026749081862,49.99,0
233611,147629.0,2.05946773376017,-0.12487062513015401,-1.11394733606679,0.40066624618019997,-0.15950395078518698,-1.1110331760440801,0.10482501622509699,-0.252003487540275,0.684607108870572,0.0924241807002165,-0.910984941077685,-0.0552971351173494,-0.850142652509912,0.460233830188814,0.193637072477869,-0.100086434610275,-0.204616130869414,-0.8225897093959721,0.10730524762692001,-0.289341492800699,-0.29917172814924103,-0.763507612896827,0.35009955838985196,-0.10908799943117801,-0.334923779337854,0.208618603127468,-0.07351109844636901,-0.0633497772664735,0.89,0
105821,69704.0,-1.4544820062493797,0.956097352955588,0.8773284373618041,-0.9109466912266229,0.9494789110104641,1.3323494358360901,0.21098234771974303,1.02559052650014,-0.921241549077423,-0.739823833527108,1.90932456846122,1.2321663030518502,0.0822794262695362,0.7526400541348091,0.767206601273433,-0.465914384162364,0.43327057536335706,-2.15968876772361,-1.59405112782047,-0.19694580865443498,-0.313751763609762,-1.02180310843491,0.0625375263369816,-1.3835004869668501,-0.0843015158876839,0.0374897316409984,-0.00824246892678887,-0.119438218210801,23.31,0
32120,36648.0,1.25621017287139,0.595563103749558,0.0484625204096603,1.1724100073437802,-0.0199372884762939,-1.35384944012147,0.635833777114649,-0.4414531172784729,-0.47440900717966206,0.0117278543353868,0.125345888384425,0.9326638355315501,1.0838090287839999,0.355481632088019,0.532439654009088,-0.365981023112008,-0.25939920880842804,-0.617403864389087,-0.38348331122297297,-0.0938518888913235,0.037134726093061,0.22082833055533105,-0.11805305183861399,0.763950981529222,0.8481260117180041,-0.320415927092035,0.000114923531585392,0.0166019092561076,0.89,0
104055,68894.0,0.6196589386051949,-1.41307672243304,0.6193823288078679,-0.568170144846177,-1.10028477587356,0.696993159256495,-0.5513205392898629,0.405808134877574,1.8867994304007598,-1.2132367317016999,1.32453930429887,1.4785567460538402,-0.9174123160506409,0.0524404991362107,0.149877501798073,-1.23651115176399,0.581102233865658,-0.448533674637035,0.416440053985978,0.26385363990565197,0.0829585518377227,0.0566244968373784,-0.185704078982942,-0.27694799512740503,0.260626562702397,-0.7111020683541509,0.0772987146649234,0.0575026474978979,249.79,0
231271,146679.0,-1.89514415626709,0.004508730903353021,0.558673961598309,1.54330473200326,0.43901478874137395,-0.457515907851662,0.0892991364905986,0.444779098011247,0.39099975232821704,-0.257124755242884,-1.84011947931007,-0.0777536085853028,-1.2043877891636798,0.15393007677207798,-1.25703968279027,-1.15165393829762,0.743233073358977,-0.515998130471043,1.3356615839468702,-0.25978075488136104,-0.30918631048573,-0.491632740927312,0.256193236516627,-0.122907971380339,0.0695924791801813,-0.633378266007922,0.10257243415174801,0.199067786199543,29.99,0
66747,52203.0,1.3440956733693599,-0.631737773269829,0.6355866476507509,-0.6202813151075439,-1.29640169013723,-0.817966006798155,-0.780580646384162,0.0571607911259062,-0.445780141124799,0.635817516285668,-0.0680075147340863,-1.5972590885933602,-2.2437196893586298,0.361399603555934,1.30064993395523,0.958667862572999,0.7484371242671221,-1.8477695391919802,0.144114502129656,-0.129808929862022,-0.075018172728493,-0.41360672036853796,0.23593337261843,0.32184334791669,0.0352098456860672,-0.46395854180621604,0.0121751598690879,0.0171379794910276,6.18,0
270189,163954.0,-1.0612661209602199,0.796197249541772,0.24519620675578,-0.396454064510397,-0.0995164486266219,-0.808382993600353,-0.24548287810453304,0.511287427608252,0.375880032790021,-0.8707624788311191,0.973129016737563,0.60111189858581,-0.464687692284166,-0.823071955518941,-0.0651161355314321,0.6862546681837521,0.476578948910035,1.0086299047493499,0.431271129449278,-0.17035452006203,-0.0715309212435944,-0.20012381656141895,-0.00810125030873585,-0.0399400059069692,-1.2796100842474698,-0.373768115748415,0.205973423387287,0.119958801376843,7.7,0
128594,78770.0,1.06696037788787,-0.0352973040767257,0.5377328585189579,1.2445185268756203,-0.517331739962861,-0.36172748877528793,-0.12311194613221099,0.12249124189897001,0.386066039967969,0.0165460608042625,-0.508763554018435,-0.8654891631153729,-2.26081045612386,0.7829505295880891,1.5166228199722,0.14584371625321801,-0.0945312669666949,-0.516319841353231,-0.687241563605089,-0.209178684331709,-0.24733870852834802,-0.929546658488302,0.15943348224516699,-0.0351092235982923,0.111657666757285,-0.644479002759878,0.0199439316707478,0.0340699139019783,57.92,0
124807,77432.0,-0.9026169712826521,0.81252628446332,1.36492663182354,-0.7395309819506309,0.625120037934539,-0.645238851120703,1.31251576789298,-0.09053063996107401,-1.17926229092931,-0.726257876903395,1.04129790573551,0.719160068092255,0.247620021701108,0.44669307391509294,-0.5303120644703421,0.459390346345034,-0.858599193786639,-0.20385402463243998,0.0139955702548902,0.115763029279902,-0.254204118203462,-1.02892930843954,-0.0598746655568135,-0.00463624900720045,0.352144352668885,0.0533622104005595,-0.0745349976899998,0.0446265256924211,64.95,0
259519,159150.0,-1.23268851557219,1.2471475429831,-0.6258109312148821,-0.49647474075771103,-0.16401164142412802,-1.26241778995794,0.197362242397871,0.66394225191061,-0.0256408864613933,-0.4190921970770671,-1.2159314981123899,0.233049161684453,-0.333303998101407,0.729871246421088,-0.333642650060794,0.103336050656712,-0.0137292934581532,-0.723825572154571,-0.162375716465505,-0.276455657553888,-0.22666315693908198,-0.611570073911876,0.38969867606850395,-0.0384503805406467,-0.38140211748872704,0.152657272147698,0.0260931706231895,-0.0107740997224205,9.12,0
158962,112034.0,-0.551925805646721,1.50704495557085,-0.409000013612617,-0.5592047028581301,0.434603255870948,-1.21038288644052,1.04888104106947,-0.258902506784763,0.520708084880692,0.626723686601648,-0.783193403525396,0.10123035704629599,0.187846700112984,0.181545837157142,0.5239269011599099,-0.577117473873146,-0.453672854363324,-0.0011375911647077302,-0.127102438998397,0.373402807566531,0.290293713076122,1.3162059196000802,-0.0967272355083725,0.019749480110551998,-0.645668543700489,-0.204342973160999,0.829149972092012,0.502245691301057,0.89,0
44160,41822.0,1.2512710658994999,0.093196573906158,0.248859571482532,0.4668982271707489,-0.16836349373411402,-0.268881224135747,-0.115862298115349,0.0397402216753148,0.27489647838350395,-0.070420566304197,-0.665002806265344,-0.410461291574987,-0.9344685038077479,0.499846073651807,1.4647217950832,0.217477855187373,-0.250570889146715,-0.667067771042595,-0.28054876191023903,-0.193259521104153,-0.277731446320855,-0.829672728443067,0.120191046775138,-0.467435959991427,0.16658627424712197,0.159620015519726,-0.0218360292597163,0.00772385457635444,1.79,0
257381,158138.0,-1.2869740561608798,1.9559861543720298,-1.26602149146255,-0.978442661544123,0.726139212228241,-0.180542994444528,0.32113048495379104,-0.406216678745118,0.627964818881081,0.640955779321488,0.645938403893407,0.28555194599050393,-0.674590500052539,-0.8517012356261641,-0.7572391594151581,0.567612722383996,0.17075688932784602,0.350804029229765,-0.00516000346089118,0.29439857395037705,0.31530019085961697,-1.1509054407945098,0.24826957539858396,0.0672645727721205,-0.21170857404655802,0.123891504528786,0.38179676509081795,0.0449533037248821,1.98,0
176030,122601.0,2.12883335738323,-0.7419452442283591,-1.3657923363541398,-0.6982182593564661,-0.530983890408799,-0.52360212090678,-0.918502311230994,-0.0621452108298772,0.0806307500301247,0.0684150031320462,-0.6420670900894311,-0.936428526405459,0.18505660354761197,-2.1218177357817503,0.406740098268541,1.7861094883398998,1.2447553044743997,-0.304483923062611,0.322539395840254,0.109774768779844,0.22537969633197896,0.656209400557674,0.0839102129385521,0.373186215643498,-0.100194857536324,-0.107054513378788,0.0192026310576533,-0.0037830571221214703,39.99,0
29331,35424.0,1.5295288378866898,-1.37742210889541,-0.7883546811778809,-2.4843457577745496,0.677196404219419,3.46043369774549,-1.81292919729219,0.8518296142599459,-1.7385561553703202,1.47977786802831,-0.278011059061039,-1.04782884423461,0.604289805794481,-0.36630116465388796,1.02271994637842,0.17546246579869001,-0.129346913301892,0.747137807123173,-0.0736716469033041,-0.165545663632109,-0.10541137221843401,-0.0658165220928086,-0.0479791244675604,0.997888777745366,0.497366647885841,-0.0896350638396266,0.0522331329155491,0.0228625581627234,25.0,0
111623,72299.0,-1.8232476712613501,2.63186242347864,0.636531461516994,2.76727346430996,-0.9513291237764571,-0.36265931597119705,-0.512238430774495,1.31355439001143,-1.62557339793815,0.7852537663693921,-0.8114868572072909,0.265306628067362,0.6878143814106011,1.00052563672771,1.15567978870825,0.324626658034079,0.44619664779912704,-0.0684802422542656,0.7738741683845111,0.220163283411524,-0.12402079084122401,-0.528685179231164,0.16752577706235197,0.35488552390956496,-0.22840446904276798,-0.0260896424674269,0.21854479717775402,0.132199322656054,0.9,0
112144,72530.0,1.25923197351992,0.36825210766024297,-0.336363215529088,0.8553339902206801,0.557567526633148,-0.0322102256181393,0.328009615859442,-0.10629921244131699,-0.48932425492716297,0.21985972579423896,0.38493532464135105,0.8735206379573991,0.8164055972470992,0.45618590938627007,0.0440986227603023,0.464809594589514,-1.08859129115581,0.47632836135816403,0.382663202655903,-0.0217299959271114,-0.0369042266788097,-0.0993592073785973,-0.271925033859252,-0.822352074486175,0.865548383170265,-0.29119770036223697,-0.00172889805323951,-0.00070575588549671,21.0,0
271277,164499.0,-0.673312679291867,1.35089589895287,0.685490665095994,0.32267080538694604,1.71918518856958,-0.8641258989501509,2.29140405739561,-1.22986341028297,0.205935289919555,1.31516471895987,-0.510602040006314,0.15384456011045097,0.681104540491558,-0.792643372323209,-0.571605283619572,-1.41506567806731,-0.511356544168614,-0.7369022248728341,0.133965639619039,0.547909173635402,-0.177720122977053,0.6522728998003101,-0.563789599138683,0.0242963788214034,0.509122901532845,-0.524875157185775,-0.19800010114655497,-0.5376598809401211,1.0,0
66369,52014.0,1.2698456847161002,0.387753533584307,-0.739186955561253,0.6873374338627011,0.298670056607159,-0.705789110786625,0.16639602754824498,-0.0286076257631236,0.18703203390944198,-0.579230757573006,-0.468034323697143,-1.2654155787547299,-2.0678875384817,-0.6019531734775849,1.4538362458633798,0.40888671946392996,1.03122535335409,0.10786468153421198,-0.48001476587432207,-0.22640677122424,-0.16721888717577302,-0.489951184803676,-0.0862649933025982,-0.570024975200591,0.49455518768002704,0.436337909070842,-0.031777690863104,0.0236984202481836,0.76,0
135704,81366.0,-3.12733005669758,3.48246531380264,-2.33820003978359,0.412486533621664,-0.8317401645464151,-1.00359242378315,-0.33714775008906106,1.3606210001374999,0.8580096362699351,2.3239176524311405,-1.71120273829272,-0.176651783147932,-0.531283142638863,0.977271845437067,0.849950183643972,-0.08490190545937,0.052951777389600996,0.230114660652675,0.45623316674499803,0.6730707694284649,-0.10412775035784301,0.23125125116740197,0.18056631456241,-0.510412424934469,-0.186656608978328,-0.408521520405775,0.0493800302125318,-0.32712114652460494,2.49,0
172800,121243.0,-0.0656253255545498,0.4953653392914771,2.05777145226749,1.23191019163252,-0.776864930445299,0.21973316799370798,-0.233212859391811,-0.081992676280882,0.654363046958198,0.45847716859394394,-1.01494441670375,-0.9366004746797622,-1.0709062172130899,-0.272653793861662,1.9350128468869798,-0.6363046049625191,0.364837563648976,0.631656300342902,2.44620386573636,0.196214128877565,0.0719763781852641,0.47906035654860707,-0.0433251701025442,0.0583565227307381,-1.0780791004519001,0.536082296316589,-0.20679751335110003,-0.0227344237163557,8.34,0
65486,51610.0,-1.46021732805074,0.11742651893904402,0.9347745810744709,0.8837011648671659,0.732739027092427,-0.495747754736732,0.7284401730213229,-0.405141478432265,-0.24301803546009001,0.7984857619633041,1.0145719327106602,0.255846775670573,-0.24713993594607897,0.19782922972219397,0.549457717721963,-0.0365515207922963,-0.699875746600115,0.630277960793865,0.8988861062535308,-0.38464818275924495,-0.0638907698661216,0.501147061888991,-0.6001030317520379,0.0739677676580662,-0.298271439412419,-0.357699182521453,0.15564481355541102,-0.0596332399927792,143.13,0
154805,103074.0,-1.49604931895462,2.3790888489290496,-1.32448295986178,-0.28397787917023404,0.33587680961579097,0.25002877522327105,-1.0811028008516501,-4.653227881532129,1.6170701810127601,-0.605441541383021,1.48051856189495,-2.46437434302433,0.142352863791362,1.30145200933468,-0.64041782094587,0.393451823918608,1.34354328735107,1.75536076512081,-0.10702377174377099,-1.26502996757072,4.75971409966731,-0.767915493148547,0.488320392088224,-0.7165088351246741,-0.325413549226232,-0.181040351731987,-0.130056106282845,-0.16406461178015697,12.56,0
132899,80164.0,-2.61167385274105,1.8101488778540802,1.1406369397629599,2.98706036064521,-1.3559508279430201,0.695977314723178,-1.61588119345873,1.9054391640694197,-1.7490557536410503,0.0468061320020695,0.189842683927668,1.29229575174616,1.17872826017899,0.917850988055397,0.0791310757626862,0.809480032304371,0.33758336914134696,0.8945130847793241,1.28633932809341,-0.42298511029689,0.218224318289323,0.17362143719669598,-0.37794990545028606,0.0720950295738102,-0.0060819553071236295,0.20661841178957197,-0.602676317848761,-0.36697478426211,38.79,0
129578,79142.0,1.2168681319822199,0.17390874977200102,0.525860835525639,0.508229817185334,-0.45293471024591,-0.675462167372866,-0.0643015547574241,-0.0387932527591478,-0.16213629134008403,0.11323189601968499,1.4223978656175,0.873298871566893,-0.11554207854438302,0.504753223317579,0.36951848362166495,0.515932862590655,-0.654527503213758,-0.00393725510417161,0.17346454518936702,-0.103937902742506,-0.20971095893577396,-0.660691025593739,0.12783068856995,0.31464577250037395,0.17577065976116799,0.0783752349669374,-0.0351759556500585,0.00811431043297872,1.98,0
38543,39430.0,1.3853048796158098,-0.80163310483126,0.125697689709198,-2.71597047032381,-1.2554173654977299,-1.34225194646835,-0.4323304847592279,-0.266888549625674,0.621908272674625,-0.749985980219759,0.358823053048171,1.0267886843197,0.720103566952324,0.191694648530678,2.0400551480472697,-2.8649456132135898,0.556918757478655,0.7757989241295581,-0.17821337518906102,-0.515547626761325,-0.32192005002702,-0.216482901571287,0.0449131652984166,0.39336114746832707,0.512912629766648,-0.791762778175703,0.106454407861282,0.0274532218743455,4.96,0
49195,43952.0,1.35169029708411,-0.891524079415001,0.8799369992396401,-0.9266093284277791,-1.2230581159348402,0.502197883782939,-1.3945415726977801,0.26259899198869796,-0.38287829713289595,0.7922714555587819,0.0526136575129609,0.0948528955353207,0.588530095665714,-0.260913406665612,0.898918317096785,-0.0762936825007972,-1.02785794782927,2.5100024596602,-0.44918679780363896,-0.38108216742559703,-0.18411047438717398,-0.0706614790084222,-0.0868783326884896,-0.7881126734966999,0.0788270070331861,1.16821902512314,-0.00949193953196282,0.006970338383540621,17.91,0
268571,163280.0,2.11994576182394,0.257096173524892,-2.6713556628376,0.41700385334135703,0.9722003630039581,-1.20081670574516,0.7031484494198079,-0.431355954291882,0.189110933584282,-0.31062459646537,-0.8470337055030791,-0.344804048388708,-0.5628349637871899,-0.547193086306567,-0.104193708355655,-0.132489035254936,0.7186839964245659,-0.06997489834562,0.0763566694483027,-0.17568919997426802,0.00973801221332214,0.167786072799064,-0.0564728759399501,0.443652265373125,0.419473413645394,0.6970255033202291,-0.109047919157686,-0.0539809398135929,13.2,0
215122,139947.0,0.0374669856183302,0.8915057361390641,0.30222052575005603,-0.5852040815709201,0.43516821404430395,-1.1132673737783703,1.05884605897377,-0.237203057375793,-0.12064375102969502,-0.42868714860817897,-0.835185586100005,0.40017429510884,0.49927955721404604,0.0157317012512172,-0.457445705500717,-0.11803548829093302,-0.43364800526159497,-0.809939528155721,-0.0915248325994795,0.000818797107830833,-0.25204013552202,-0.5298752250185871,0.0739439412703133,0.0523544470899203,-0.4722859796789461,0.135973497571166,0.249048465054757,0.0988434030583216,6.99,0
148122,89427.0,1.80230204206594,-0.331250867067179,-0.46088061958618604,1.18632614239492,-0.269091015236543,0.0375706948076555,-0.32179682853271896,0.06849169940567901,0.571176217980659,0.29075019503542104,0.4329252296686029,1.1250950989061699,0.39829043627245203,0.14635581222978603,-0.278804701367372,0.667103940598599,-1.08557803547169,0.40538028967571005,0.0232517982324919,-0.0622627080917289,-0.14739237606279001,-0.489114588908474,0.24864830545389102,-0.560412706437918,-0.367567716092531,-0.9797272405745869,0.0372459066443091,-0.0264823434952226,79.9,0
243466,151943.0,-0.28007097693920696,1.08717598902902,1.02224140122845,2.69697753809214,1.58497050692276,0.500707216315716,1.06514004598959,-0.0927752650607399,-1.22099884728195,0.8435524230614642,-2.04762960984715,-1.00507901375876,-0.7240812025557829,-0.21413204493991603,-1.86331361551696,0.47797049257197405,-0.827027167488601,-0.183751307457061,-1.36205202074212,-0.134200992341896,0.11630703755494,0.514309140746216,-0.239850638647649,0.45402698719328605,-0.259474830893883,-0.044119447237912994,-0.0181437023683136,-0.0270965435566549,3.65,0
242385,151472.0,-0.9345543191108221,-0.0494230464525311,0.35114637250411695,-2.2744646611054997,3.00201705076564,3.6003424136929,-0.23212609669111103,1.1742589741593301,0.0745460264550817,-1.1397926305614199,-0.399767007457188,0.028882129288732003,-0.333272457515143,-0.0272247335342534,-0.114163668971783,0.758242293239812,-1.12038898279093,-0.433127460186019,-1.52517744419615,-0.0651766203841435,-0.12139877614137,-0.638321554303013,0.0362690791554033,0.663631220686595,-0.197179029866387,-0.17332434505654504,0.0648783511899225,0.125443049035658,9.99,0
118780,75211.0,1.2760006156936101,-0.65640280094376,-0.7321957265920609,-0.5641478177420091,0.0416718046179936,0.204972405521845,-0.11289628437632199,-0.0888526167592999,-1.2746048564788401,0.9030226504127241,-0.39975636126256,-0.0511446463958408,0.43400826069461396,0.39811674087297,0.10222789707505099,-0.777094381333633,-0.8870152578216758,1.93009309733955,0.0690451786297913,-0.23967235547341298,-0.424229945208653,-0.9918396973388821,-0.288934842009909,-1.3864777954590701,0.59411087201761,0.5533894904787761,-0.0606942703350908,-0.000594109979440175,109.32,0
149086,90574.0,-0.9522375155933249,-0.190874434342575,0.6887494477571628,-0.660332488032822,1.14066860095832,-0.7468176931361391,-0.335126182733254,-0.079308992905852,2.34446671739341,-0.794772825029303,-0.43102322541878296,-2.7655742981786204,1.08524411443534,1.32595580005567,-0.36775982747238795,0.684261675631717,-0.407390590995424,0.41332183645106607,-0.9937826677025781,-0.620161775177371,-0.252130624122345,-0.454401769311688,0.0470442011062057,0.36203904958734207,-1.02141403865045,-0.9281974830612479,-0.243765859414213,0.288720424051217,1.18,0
271919,164810.0,2.049049131168,0.16998667647613197,-1.6907290559627,0.41623326050523995,0.48395212547917105,-0.7918021790974841,0.225522061459898,-0.250475291764864,0.39364677478941,-0.409196293152815,-0.38768240674374,0.51273392034396,0.693243104380194,-0.961933658369119,0.18217387168577398,0.222204205715214,0.50239289558803,-0.48062398019837105,-0.03484634826708,-0.10552079514546002,-0.344893043978424,-0.8689680234906361,0.33457445453237,0.526372916012465,-0.257847186892459,0.17230669100407098,-0.0568924589111692,-0.0279740906925443,9.99,0
206997,136476.0,-2.65690650767616,0.927371555942038,-2.22467788937107,-4.67312791220505,-0.625920357631255,-1.65658027192893,0.272670330270533,0.618172736122942,0.586937814110807,-0.0794680491343548,0.12969523014235698,1.3125656362392901,0.28370264288226393,0.7864660767580519,-0.81856356454856,-2.0320741863551297,-0.38657328787225204,1.6913912783402898,-0.757032830959996,-0.57943466182782,-0.20251814139847402,0.315330796667824,-0.247883522880022,-0.47243758128622493,-0.0025119218673327896,-1.1079561679661298,-0.5593192804553879,-0.522505064967933,29.98,0
187203,127437.0,1.48487542431804,-0.8710881969159059,-3.2986145067559303,0.16714769364266102,1.23977312411243,-0.41980869599551596,1.43306753571675,-0.5270141967045779,-0.21892722628893105,-0.0671670221638469,0.346089788988617,1.2562662841220502,0.9435849224981929,0.9304155622494928,-0.667591522153719,-0.7443434013405459,-0.683450016941563,0.231221652519917,0.586331346336187,0.55022061595391,0.522277912138525,0.947403823344202,-0.6377236161167049,-0.09543547598359801,0.9042057059579099,-0.229875285171914,-0.117451103001565,-0.031160409544518,351.5,0
33025,37063.0,1.2292536695428502,0.0127107448791619,0.16476548822582998,0.6619830308498891,-0.104980738509489,-0.200141256188345,0.0575734520625133,-0.135810562531774,0.39713888363075606,-0.230824766599035,-1.27712268939259,0.622446772040324,0.9120903440874449,-0.27098764129763603,-0.232692465873589,-0.0709721582320636,-0.31760439333275703,-0.5310214461485759,0.5191267651475621,0.0242839050236592,-0.25850082229572696,-0.5919270377363349,-0.128621730000256,-0.38744961196565203,0.5812393906957621,0.314695073448599,-0.0243659221875559,0.0118042476757406,39.19,0
267433,162770.0,-0.6255121196135389,0.611467470241057,0.7350813903910859,1.0051765452078398,0.34532855342761604,0.7677546509971991,0.990487698077157,0.0969442401662489,-0.26349833922357,-0.221189325187961,0.11371362425544199,0.255005781640876,-1.01674303159266,0.157955202879009,-1.50627048216349,-1.0586772172090302,0.17696095381487198,0.609916883446046,1.15666206017031,-0.0899271531485307,0.391663851345002,1.44748531875439,-0.345454984484595,0.7630832351702701,0.590108708221429,-0.0650106608134607,0.0852107495036166,0.0797713000838332,100.0,0
186512,127140.0,1.86692736339692,-1.16832675362023,-2.91878700757931,-0.35345951993959895,0.11563011000206,-1.3997728482770602,0.787320207083614,-0.643840110290969,-0.921330029590537,0.9803501479215648,-1.8638118050708299,-1.18993626823549,-1.24588801920909,0.9828557297801891,-0.15503962608197597,-1.99493016001784,0.0314663570881679,1.04072023541246,-0.46993644268700396,-0.251842342915025,-0.0289295343409639,-0.0120607715276593,-0.35810141467749795,-0.60775155988178,0.464840072974919,1.04107666611999,-0.174606794497658,-0.0626635056479921,234.96,0
88802,62301.0,-1.5453931975626698,1.19030721702594,1.55488063108228,-0.671135598221003,0.47671129065689005,-1.18808889224069,1.12810825029143,-0.10568992284117401,-0.13146233579063302,-0.42080925195487395,-0.7269376798697621,-0.273442288916708,-0.5938274163840911,0.105286140192786,-0.16200696083792301,0.571119425957341,-1.0199852205303601,-0.166031069422391,-1.9198396604778303,-0.0502858697044968,-0.00485742847649775,0.0172117975193531,-0.375636448149189,0.35981526805552105,0.936319883402548,-0.558942865909793,0.20014436477824396,0.237810580171421,18.4,0
43190,41408.0,1.29198909863178,0.53244413329748,-0.9074776720501571,0.570289530439379,0.5086698848350361,-0.6771187761290319,0.241939525765203,-0.0777578567219281,-0.262658582393317,-0.521703831415508,1.03175296900135,-0.10477807861863199,-0.7380936981437699,-1.00888000084759,0.4060960165518,1.02167699897209,0.525957333751234,1.11826281556714,0.239870882504793,-0.0778550545962099,-0.16477842457013,-0.48380755101505707,-0.18956653407929303,-0.62828717071812,0.627021931373956,0.405131314157545,-0.0402272325438931,0.0227834595894341,0.76,0
68859,53170.0,1.06726844614275,-1.35966109823714,0.0799459770769442,-0.926281230931601,-0.8602660174272301,0.619139565195821,-0.947732152305098,0.291651082964056,-0.47800243374366497,0.72082822787999,0.291245827157009,-1.15486754656944,-1.3445135165141398,0.198934492628191,0.843057286938927,1.70328544103352,-0.17298333315589598,-0.3596034503840929,0.6502325204930319,0.32194288037714097,0.38263625845507204,0.5965497978519549,-0.332566601875482,-1.15388987239992,0.383835077950674,-0.0315987340352759,-0.00526013798603321,0.0216346582325606,175.0,0
32805,36972.0,1.13336459362426,0.24458064128968698,0.642737475517632,0.935648094476341,-0.19516300626141803,-0.0352679967556224,-0.124755628395541,0.133206537167475,-0.19299911810599,0.0849359756145378,1.6354410384121,1.16061313713303,0.135282235441643,0.487011291686894,0.607194480785157,0.18982033216576003,-0.485854794672459,-0.32247855185124497,-0.351592349015959,-0.144495595909998,-0.196624807310751,-0.577628288027838,0.161699571201264,-0.0251182717893348,0.18991236455644,-0.6817408658013211,0.0433683256397467,0.0198780012464079,4.95,0
110151,71701.0,1.4299615563432602,-0.5040624553413461,-0.10961664254188501,-1.0386532342491301,-0.163085830510789,0.19793349884314604,-0.522534548228685,-0.0279988599312909,-0.8300365999009921,0.543196362929073,-1.08851194453687,-0.573885685942457,1.0238741588406302,-0.29134065802551595,1.06278342944689,1.28717056195054,-0.0266257928572592,-1.72251773211617,0.807335426063448,0.158176712083855,-0.183530765279897,-0.627867792623275,-0.0153795757766668,-1.3423678346408998,0.350946349469087,-0.404047588962123,0.0215133142160266,0.00885546046954732,27.73,0
224470,143808.0,-5.70906156411255,5.202102945764469,-5.22270308234045,-0.531050930180644,-2.88525399781256,-1.48555020176212,-2.96221213999321,4.44983194957912,-0.349060068672874,-0.0870521363867338,-2.31838420630438,2.22606825539389,1.69955172772758,3.04946511943826,0.116760152468681,0.7338385154698691,1.16937852134759,0.386762133370511,-0.18984684682327,-0.19709508023824301,0.60584916123228,1.04750647321173,0.5998462463126321,0.6898444172112739,-0.0622398592233012,-0.21119494198337302,-0.241850749260451,0.0413683285701048,1.79,0
41422,40675.0,-1.99902404316596,-2.4299456288838903,1.7921915335453502,-0.367748045486645,-0.286397332584098,0.309445942312094,-0.501275045011897,0.5241641260713961,-1.40957308512575,0.29441222962089003,1.4877185782156201,-1.11828582876874,-1.5729424577494198,0.337201589176848,1.4811903709418701,0.583338409364903,0.9537523235923879,-0.7505293940551869,1.0238511577113,1.2329008631272,0.758352174752068,1.05785633797169,0.7762248593439591,-0.324765140960725,0.19902269311864498,0.11377476564442301,-0.0556932368955656,0.11091476311030699,336.0,0
37540,38999.0,-1.7131270778821799,-0.249754254267203,1.83940020747055,0.652612661265115,-1.4031033100922599,0.5590074466536279,-0.569591134926005,0.690285987164824,-1.32979874865906,0.626935442437359,0.24360062391937698,0.0490247723110756,-0.21431318198019697,0.159677670478195,0.273526815720337,-1.18519518626098,0.0755380228250031,2.3949292736785,0.40673124060911997,-0.315929185377019,-0.31469867813243196,-0.448855988378582,-0.308472611703981,-0.0285106537971224,0.0843880015585088,-0.20450367841215902,0.326665775064649,-0.15067776261054802,160.0,0
223919,143575.0,1.9833793700284,-0.43023453869739703,-0.184765314104728,0.507695301876407,-0.8540926059110608,-0.606509679879985,-0.629038627744699,-0.07868467916141099,1.22027351366474,-0.0012090693530860698,-0.9229192578015721,0.520680550374358,0.43730485741212705,-0.318765380856693,0.313282420196014,0.29928747343138895,-0.494119940183011,-0.0466684588460915,-0.27433629903726997,-0.170462799502567,0.166608933944106,0.7171486191850109,0.160743799382379,0.112934741044325,-0.273478836759736,0.564721618527217,-0.0174641326549315,-0.0456165730931479,11.5,0
151907,96472.0,-1.50650199491831,0.97906587598131,-0.0833405674527433,0.635288744744465,1.37304841199529,-0.5714947397742071,1.72195300669156,-0.9189331367234559,1.16400186495418,1.1424609476370702,0.6986876630921839,-3.06183292743512,1.7147528754544399,1.5711098282324198,1.32962659285698,-1.97446132914452,1.24604640352492,0.0863785075298228,2.68241119731182,0.6503181911588559,-0.334694239593853,0.389193281969425,-0.338596415863411,0.635048592097108,1.1235522468658798,0.728616282941529,0.0581198453920746,0.18862403823011897,71.33,0
